"song.id","bird","location","year","freq_lo","freq_hi","trill.bw","trill.rate","Deviation","region","dialect","vp"
"BABE_MS_RY.16h","BABE_MS_RY","BABE","Y2016",2973,6054.1,3081.1,9.42729201,26.61,"Urban","San_Fran",-26.61
"BABE_MS_RY.16i","BABE_MS_RY","BABE","Y2016",2878.4,6432.4,3554,9.425070688,22.8,"Urban","San_Fran",-22.8
"BABE_MS_RY.16j","BABE_MS_RY","BABE","Y2016",2905.4,6310.8,3405.4,9.3057882,24.12,"Urban","San_Fran",-24.12
"BABE_RS_MK.16a","BABE_RS_MK","BABE","Y2016",2756.8,6675.7,3918.9,11.25582891,18.03,"Urban","San_Fran",-18.03
"BABE_RS_MK.16b","BABE_RS_MK","BABE","Y2016",2743.2,5837.8,3094.6,11.20657452,24.72,"Urban","San_Fran",-24.72
"BABE_RS_MK.16c","BABE_RS_MK","BABE","Y2016",2770.3,6432.4,3662.1,11.13895851,20.21,"Urban","San_Fran",-20.21
"BABE_RS_MK.16d","BABE_RS_MK","BABE","Y2016",2743.2,4743.2,2000,11.13999257,33.62,"Urban","San_Fran",-33.62
"BABE_RS_MK.16e","BABE_RS_MK","BABE","Y2016",2594.6,6918.9,4324.3,11.08120943,14.93,"Urban","San_Fran",-14.93
"BABE_RS_MK.16f","BABE_RS_MK","BABE","Y2016",2851.4,4581.1,1729.7,10.76591818,36.17,"Urban","San_Fran",-36.17
"BABE_RS_MK.16g","BABE_RS_MK","BABE","Y2016",2824.3,4662.2,1837.9,10.69518717,35.37,"Urban","San_Fran",-35.37
"BABE_RS_MK.16h","BABE_RS_MK","BABE","Y2016",2973,4689.2,1716.2,10.76591818,36.28,"Urban","San_Fran",-36.28
"BABE_RS_MK.16i","BABE_RS_MK","BABE","Y2016",2878.4,4594.6,1716.2,10.74938575,36.3,"Urban","San_Fran",-36.3
"BABE_RS_MK.16j","BABE_RS_MK","BABE","Y2016",2810.8,4675.7,1864.9,10.82485386,35.02,"Urban","San_Fran",-35.02
"BABE_S_GOM.16b","BABE_S_GOM","BABE","Y2016",2986.5,6121.6,3135.1,10.24590164,25.36,"Urban","San_Fran",-25.36
"BABE_S_GOM.16c","BABE_S_GOM","BABE","Y2016",2770.3,6121.6,3351.3,8.680555556,25.18,"Urban","San_Fran",-25.18
"BABE_S_GOM.16d","BABE_S_GOM","BABE","Y2016",2770.3,5918.9,3148.6,8.668015025,26.83,"Urban","San_Fran",-26.83
"BABE_S_GOM.16f","BABE_S_GOM","BABE","Y2016",2716.2,5756.8,3040.6,8.499787505,27.87,"Urban","San_Fran",-27.87
"BABE_S_OBG.16d","BABE_S_OBG","BABE","Y2016",2819.2,4965.7,2146.5,7.843137255,35.73,"Urban","San_Fran",-35.73
"BABE_S_OBG.16h","BABE_S_OBG","BABE","Y2016",2883.3,4725.4,1842.1,9.267840593,36.76,"Urban","San_Fran",-36.76
"BABE_S_OBG.16j","BABE_S_OBG","BABE","Y2016",2915.3,4741.4,1826.1,9.267840593,36.89,"Urban","San_Fran",-36.89
"BABE2_16.16a","BABE2_16","BABE","Y2016",2947.4,4917.6,1970.2,8.554319932,36.44,"Urban","San_Fran",-36.44
"BABE2_16.16b","BABE2_16","BABE","Y2016",2883.3,4693.4,1810.1,9.624639076,36.66,"Urban","San_Fran",-36.66
"BABE2_16.16d","BABE2_16","BABE","Y2016",2979.4,4693.4,1714,8.26446281,38.8,"Urban","San_Fran",-38.8
"BABE2_16.16e","BABE2_16","BABE","Y2016",2867.3,4597.3,1730,9.276437848,37.66,"Urban","San_Fran",-37.66
"BABE2_16.16f","BABE2_16","BABE","Y2016",2883.3,4677.3,1794,9.165902841,37.25,"Urban","San_Fran",-37.25
"BABE2_16.16g","BABE2_16","BABE","Y2016",2851.3,5478.3,2627,9.47567909,30.22,"Urban","San_Fran",-30.22
"BABE2_16.16h","BABE2_16","BABE","Y2016",2787.2,4597.3,1810.1,9.563277016,36.73,"Urban","San_Fran",-36.73
"BABE2_16.16i","BABE2_16","BABE","Y2016",2771.2,4821.5,2050.3,9.505703422,34.85,"Urban","San_Fran",-34.85
"BABE2_16.16j","BABE2_16","BABE","Y2016",2851.3,4629.3,1778,9.575486754,36.97,"Urban","San_Fran",-36.97
"BE_BGK_S.16a","BE_BGK_S","BATE","Y2016",2898.9,5098.7,2199.8,10.55408971,32.59,"Urban","San_Fran",-32.59
"BE_BGK_S.16b","BE_BGK_S","BATE","Y2016",2745.4,5081.6,2336.2,11.36363636,30.68,"Urban","San_Fran",-30.68
"BE_BGK_S.16c","BE_BGK_S","BATE","Y2016",2847.7,5013.4,2165.7,10.75929911,32.66,"Urban","San_Fran",-32.66
"BE_BGK_S.16d","BE_BGK_S","BATE","Y2016",2796.6,5098.7,2302.1,11.36363636,30.96,"Urban","San_Fran",-30.96
"BE_BGK_S.16e","BE_BGK_S","BATE","Y2016",2864.8,4911.1,2046.3,10.59509094,33.79,"Urban","San_Fran",-33.79
"BE_BGK_S.16f","BE_BGK_S","BATE","Y2016",2950.1,4911.1,1961,9.905894007,35.17,"Urban","San_Fran",-35.17
"BE_BGK_S.16g","BE_BGK_S","BATE","Y2016",2864.8,5422.7,2557.9,10.5999576,29.66,"Urban","San_Fran",-29.66
"BE_BGK_S.16h","BE_BGK_S","BATE","Y2016",2881.9,4757.6,1875.7,10.51524711,35.24,"Urban","San_Fran",-35.24
"BE_BGK_S.16i","BE_BGK_S","BATE","Y2016",2933,5456.8,2523.8,10.81373344,29.72,"Urban","San_Fran",-29.72
"BE_BGK_S.16j","BE_BGK_S","BATE","Y2016",2916,5490.9,2574.9,10.80380294,29.32,"Urban","San_Fran",-29.32
"BE_BS_YK.16a","BE_BS_YK","BATE","Y2016",2925.9,5120.3,2194.4,10.67919692,32.51,"Urban","San_Fran",-32.51
"BE_BS_YK.16b","BE_BS_YK","BATE","Y2016",2908.9,5239.4,2330.5,10.5764146,31.52,"Urban","San_Fran",-31.52
"BE_BS_YK.16c","BE_BS_YK","BATE","Y2016",2772.8,4950.2,2177.4,10.49317943,32.83,"Urban","San_Fran",-32.83
"BE_BS_YK.16d","BE_BS_YK","BATE","Y2016",2911.4,5028.9,2117.5,10.6179656,33.19,"Urban","San_Fran",-33.19
"BE_BS_YK.16e","BE_BS_YK","BATE","Y2016",2827.9,4847.8,2019.9,10.81373344,33.78,"Urban","San_Fran",-33.78
"BE_BS_YK.16f","BE_BS_YK","BATE","Y2016",2908.9,5103.3,2194.4,10.59546514,32.59,"Urban","San_Fran",-32.59
"BE_BS_YK.16g","BE_BS_YK","BATE","Y2016",2869.7,4987.1,2117.4,10.42571677,33.38,"Urban","San_Fran",-33.38
"BE_BS_YK.16h","BE_BS_YK","BATE","Y2016",2925.9,5086.3,2160.4,10.801469,32.66,"Urban","San_Fran",-32.66
"BE_BS_YK.16i","BE_BS_YK","BATE","Y2016",3010.9,5137.3,2126.4,10.28101439,33.46,"Urban","San_Fran",-33.46
"BE_BS_YK.16j","BE_BS_YK","BATE","Y2016",2995,5112.4,2117.4,10.23541453,33.57,"Urban","San_Fran",-33.57
"BE_KS_GR.16a","BE_KS_GR","BATE","Y2016",2787.2,4629.3,1842.1,10.10866818,35.92,"Urban","San_Fran",-35.92
"BE_KS_GR.16b","BE_KS_GR","BATE","Y2016",3235.7,5205.9,1970.2,9.896091044,35.1,"Urban","San_Fran",-35.1
"BE_KS_GR.16c","BE_KS_GR","BATE","Y2016",3107.6,5189.9,2082.3,9.967605283,34.13,"Urban","San_Fran",-34.13
"BE_KS_GR.16d","BE_KS_GR","BATE","Y2016",3075.5,5077.8,2002.3,9.64087732,35.1,"Urban","San_Fran",-35.1
"BE_KS_GR.16e","BE_KS_GR","BATE","Y2016",3075.5,5222,2146.5,10.06542526,33.51,"Urban","San_Fran",-33.51
"BE_KS_GR.16f","BE_KS_GR","BATE","Y2016",3139.6,5686.5,2546.9,11.84132623,28.51,"Urban","San_Fran",-28.51
"BE_KS_GR.16g","BE_KS_GR","BATE","Y2016",3043.5,5045.8,2002.3,10.09845998,34.64,"Urban","San_Fran",-34.64
"BE_KS_GR.16h","BE_KS_GR","BATE","Y2016",3043.5,5061.8,2018.3,9.686793671,34.92,"Urban","San_Fran",-34.92
"BE_KS_GR.16i","BE_KS_GR","BATE","Y2016",3075.5,5061.8,1986.3,9.807126512,35.06,"Urban","San_Fran",-35.06
"BE_lbS_lbM.16b","BE_lbS_lbM","BATE","Y2016",2933,5047.5,2114.5,8.605851979,35.23,"Urban","San_Fran",-35.23
"BE_lbS_lbM.16c","BE_lbS_lbM","BATE","Y2016",3018.3,4962.2,1943.9,9.99000999,35.22,"Urban","San_Fran",-35.22
"BE_lbS_lbM.16d","BE_lbS_lbM","BATE","Y2016",2864.8,5218,2353.2,9.905894007,32,"Urban","San_Fran",-32
"BE_lbS_lbM.16e","BE_lbS_lbM","BATE","Y2016",2864.8,5183.9,2319.1,10.03009027,32.15,"Urban","San_Fran",-32.15
"BE_lbS_lbM.16f","BE_lbS_lbM","BATE","Y2016",3069.4,5064.6,1995.2,9.905894007,34.89,"Urban","San_Fran",-34.89
"BE_lbS_lbM.16g","BE_lbS_lbM","BATE","Y2016",2830.7,5337.4,2506.7,10.21102791,30.46,"Urban","San_Fran",-30.46
"BE_lbS_lbM.16h","BE_lbS_lbM","BATE","Y2016",2864.8,5388.6,2523.8,9.905894007,30.63,"Urban","San_Fran",-30.63
"BE_lbS_lbM.16i","BE_lbS_lbM","BATE","Y2016",2796.6,5252.1,2455.5,9.975062344,31.11,"Urban","San_Fran",-31.11
"BE_lbS_lbM.16j","BE_lbS_lbM","BATE","Y2016",2779.5,5320.3,2540.8,9.759271308,30.64,"Urban","San_Fran",-30.64
"BE_MS_RW.16a","BE_MS_RW","BATE","Y2016",2947.4,5077.8,2130.4,10.06542526,33.64,"Urban","San_Fran",-33.64
"BE_MS_RW.16c","BE_MS_RW","BATE","Y2016",3091.5,5125.9,2034.4,10.2380343,34.24,"Urban","San_Fran",-34.24
"BE_MS_RW.16d","BE_MS_RW","BATE","Y2016",3059.5,5157.9,2098.4,10.24327785,33.72,"Urban","San_Fran",-33.72
"BE_MS_RW.16e","BE_MS_RW","BATE","Y2016",3027.5,5109.8,2082.3,10.23541453,33.86,"Urban","San_Fran",-33.86
"BE_MS_RW.16f","BE_MS_RW","BATE","Y2016",3091.5,5286,2194.5,10.13856032,33.05,"Urban","San_Fran",-33.05
"BE_MS_RW.16g","BE_MS_RW","BATE","Y2016",3139.6,5222,2082.4,9.807767752,34.28,"Urban","San_Fran",-34.28
"BE_MS_RW.16h","BE_MS_RW","BATE","Y2016",3027.5,5157.9,2130.4,9.945300845,33.76,"Urban","San_Fran",-33.76
"BE_MS_RW.16i","BE_MS_RW","BATE","Y2016",3011.4,5286,2274.6,9.994003598,32.55,"Urban","San_Fran",-32.55
"BE_MS_RW.16j","BE_MS_RW","BATE","Y2016",2995.4,5125.9,2130.5,10.02757583,33.68,"Urban","San_Fran",-33.68
"BE_MS_RW.16k","BE_MS_RW","BATE","Y2016",2995.4,5125.9,2130.5,10.02757583,33.68,"Urban","San_Fran",-33.68
"BE_OG_MS.16a","BE_OG_MS","BATE","Y2016",2778.9,5206,2427.1,10.41449698,30.9,"Urban","San_Fran",-30.9
"BE_OG_MS.16b","BE_OG_MS","BATE","Y2016",2866.8,4995,2128.2,10.19021739,33.53,"Urban","San_Fran",-33.53
"BE_OG_MS.16c","BE_OG_MS","BATE","Y2016",2814.1,4959.8,2145.7,10.28277635,33.3,"Urban","San_Fran",-33.3
"BE_OG_MS.16d","BE_OG_MS","BATE","Y2016",2937.2,5012.6,2075.4,10.21972407,33.93,"Urban","San_Fran",-33.93
"BE_OG_MS.16e","BE_OG_MS","BATE","Y2016",2937.2,5082.9,2145.7,10.26694045,33.32,"Urban","San_Fran",-33.32
"BE_OG_MS.16f","BE_OG_MS","BATE","Y2016",2919.6,4977.4,2057.8,9.856100926,34.43,"Urban","San_Fran",-34.43
"BE_OG_MS.16h","BE_OG_MS","BATE","Y2016",2849.2,4977.4,2128.2,10.35732781,33.37,"Urban","San_Fran",-33.37
"BE_OG_MS.16i","BE_OG_MS","BATE","Y2016",2902,5118.1,2216.1,10.42481105,32.59,"Urban","San_Fran",-32.59
"BE_OG_MS.16j","BE_OG_MS","BATE","Y2016",2881.9,4928.1,2046.2,10.42752868,33.96,"Urban","San_Fran",-33.96
"BE_OG_MS.16k","BE_OG_MS","BATE","Y2016",2916,5013.4,2097.4,9.214466713,34.76,"Urban","San_Fran",-34.76
"BE_S_YYR.16a","BE_S_YYR","BATE","Y2016",3075.5,5109.8,2034.3,9.985022466,34.5,"Urban","San_Fran",-34.5
"BE_S_YYR.16c","BE_S_YYR","BATE","Y2016",3139.6,5045.8,1906.2,10.08064516,35.43,"Urban","San_Fran",-35.43
"BE_S_YYR.16d","BE_S_YYR","BATE","Y2016",3091.5,5205.9,2114.4,10.19367992,33.64,"Urban","San_Fran",-33.64
"BE_S_YYR.16e","BE_S_YYR","BATE","Y2016",3059.5,5141.9,2082.4,10.06795872,34.02,"Urban","San_Fran",-34.02
"BE_S_YYR.16f","BE_S_YYR","BATE","Y2016",3011.4,5061.8,2050.4,9.705596894,34.64,"Urban","San_Fran",-34.64
"BE_YS_GY.16c","BE_YS_GY","BATE","Y2016",2660.2,4331.3,1671.1,13.3282559,34.08,"Urban","San_Fran",-34.08
"BE_YS_GY.16d","BE_YS_GY","BATE","Y2016",2660.2,4126.7,1466.5,13.3282559,35.73,"Urban","San_Fran",-35.73
"BE_YS_GY.16e","BE_YS_GY","BATE","Y2016",3018.3,5047.5,2029.2,10.03344482,34.49,"Urban","San_Fran",-34.49
"BE_YS_GY.16f","BE_YS_GY","BATE","Y2016",2933,5030.5,2097.5,10.0050025,33.97,"Urban","San_Fran",-33.97
"BE_YS_GY.16g","BE_YS_GY","BATE","Y2016",3257,4928.1,1671.1,9.855453351,37.55,"Urban","San_Fran",-37.55
"BE_YS_GY.16h","BE_YS_GY","BATE","Y2016",2592,4126.7,1534.7,13.26511275,35.24,"Urban","San_Fran",-35.24
"BE_YS_GY.16j","BE_YS_GY","BATE","Y2016",3001.2,5013.4,2012.2,10.22494888,34.43,"Urban","San_Fran",-34.43
"BE_YS_GY.16k","BE_YS_GY","BATE","Y2016",2771.2,5205.9,2434.7,10.34928849,30.9,"Urban","San_Fran",-30.9
"BE_YS_GY.16l","BE_YS_GY","BATE","Y2016",2803.2,5286,2482.8,10.47668937,30.39,"Urban","San_Fran",-30.39
"BE_YS_GY.16m","BE_YS_GY","BATE","Y2016",2899.3,5093.8,2194.5,10.45478306,32.73,"Urban","San_Fran",-32.73
"BE_YS_GY.16n","BE_YS_GY","BATE","Y2016",2867.3,5302.1,2434.8,10.01502253,31.24,"Urban","San_Fran",-31.24
"BE_YS_GY.16p","BE_YS_GY","BATE","Y2016",2883.3,5318.1,2434.8,10.37075447,30.88,"Urban","San_Fran",-30.88
"BE_YS_lbY.16a","BE_YS_lbY","BATE","Y2016",2933,5439.7,2506.7,9.983361065,30.69,"Urban","San_Fran",-30.69
"BE_YS_lbY.16b","BE_YS_lbY","BATE","Y2016",3274.1,5252.1,1978,9.784735812,35.15,"Urban","San_Fran",-35.15
"BE_YS_lbY.16c","BE_YS_lbY","BATE","Y2016",2967.1,5354.4,2387.3,9.202453988,32.43,"Urban","San_Fran",-32.43
"BE_YS_lbY.16d","BE_YS_lbY","BATE","Y2016",2933,5132.8,2199.8,9.739469199,33.41,"Urban","San_Fran",-33.41
"BE_YS_lbY.16e","BE_YS_lbY","BATE","Y2016",2881.9,5252.1,2370.2,9.81595092,31.96,"Urban","San_Fran",-31.96
"BE_YS_lbY.16f","BE_YS_lbY","BATE","Y2016",2916,5149.8,2233.8,9.46969697,33.4,"Urban","San_Fran",-33.4
"BE_YS_lbY.16g","BE_YS_lbY","BATE","Y2016",2933,5252.1,2319.1,9.516558812,32.67,"Urban","San_Fran",-32.67
"BE_YS_lbY.16h","BE_YS_lbY","BATE","Y2016",2916,5201,2285,9.48586606,32.97,"Urban","San_Fran",-32.97
"BE_YS_lbY.16i","BE_YS_lbY","BATE","Y2016",2881.9,5064.6,2182.7,9.099181074,34.18,"Urban","San_Fran",-34.18
"BE_YS_lbY.16j","BE_YS_lbY","BATE","Y2016",2881.9,5439.7,2557.8,9.993337775,30.27,"Urban","San_Fran",-30.27
"BE4_16.16b","BE4_16","BATE","Y2016",2881.9,4877,1995.1,9.87947046,34.92,"Urban","San_Fran",-34.92
"BE4_16.16c","BE4_16","BATE","Y2016",2864.8,4928.1,2063.3,8.789920891,35.46,"Urban","San_Fran",-35.46
"BE7_16.16a","BE7_16","BATE","Y2016",2984.2,5030.5,2046.3,11.05990783,33.32,"Urban","San_Fran",-33.32
"BE7_16.16b","BE7_16","BATE","Y2016",2881.9,5064.6,2182.7,10.91226539,32.37,"Urban","San_Fran",-32.37
"BE7_16.16c","BE7_16","BATE","Y2016",2881.9,5047.5,2165.6,11.06500692,32.36,"Urban","San_Fran",-32.36
"BE7_16.16d","BE7_16","BATE","Y2016",2881.9,5030.5,2148.6,10.99073638,32.57,"Urban","San_Fran",-32.57
"BE7_16.16e","BE7_16","BATE","Y2016",2916,5030.5,2114.5,10.91703057,32.92,"Urban","San_Fran",-32.92
"BE7_16.16f","BE7_16","BATE","Y2016",2881.9,5115.7,2233.8,11.07297088,31.8,"Urban","San_Fran",-31.8
"BE7_16.16g","BE7_16","BATE","Y2016",2916,4945.2,2029.2,10.93095281,33.59,"Urban","San_Fran",-33.59
"BE7_16.16h","BE7_16","BATE","Y2016",2898.9,4996.3,2097.4,10.78167116,33.19,"Urban","San_Fran",-33.19
"BE7_16.16i","BE7_16","BATE","Y2016",2881.9,4945.2,2063.3,10.76168839,33.48,"Urban","San_Fran",-33.48
"BE7_16.16j","BE7_16","BATE","Y2016",2864.8,4962.2,2097.4,10.84402675,33.13,"Urban","San_Fran",-33.13
"BW_BS_WB.16a","BW_BS_WB","BATW","Y2016",2796.6,4842.9,2046.3,12.22280426,32.16,"Urban","San_Fran",-32.16
"BW_BS_WB.16b","BW_BS_WB","BATW","Y2016",2796.6,4825.8,2029.2,12.17391304,32.35,"Urban","San_Fran",-32.35
"BW_BS_WB.16c","BW_BS_WB","BATW","Y2016",2813.6,4808.8,1995.2,12.17391304,32.62,"Urban","San_Fran",-32.62
"BW_BS_WB.16d","BW_BS_WB","BATW","Y2016",2796.6,4842.9,2046.3,12.17603061,32.21,"Urban","San_Fran",-32.21
"BW_BS_WB.16e","BW_BS_WB","BATW","Y2016",2745.4,5013.4,2268,12.22280426,30.37,"Urban","San_Fran",-30.37
"BW_BS_WB.16f","BW_BS_WB","BATW","Y2016",2813.6,4808.8,1995.2,12.22067039,32.58,"Urban","San_Fran",-32.58
"BW_BS_WB.16j","BW_BS_WB","BATW","Y2016",3205.8,4996.3,1790.5,9.402914904,37.04,"Urban","San_Fran",-37.04
"BW_GS_lblb.16a","BW_GS_lblb","BATW","Y2016",2779.5,4621.2,1841.7,9.264978382,36.77,"Urban","San_Fran",-36.77
"BW_GS_lblb.16b","BW_GS_lblb","BATW","Y2016",2711.3,4570,1858.7,9.216589862,36.68,"Urban","San_Fran",-36.68
"BW_GS_lblb.16c","BW_GS_lblb","BATW","Y2016",2762.5,4587.1,1824.6,9.295408068,36.88,"Urban","San_Fran",-36.88
"BW_KS_KY.16d","BW_KS_KY","BATW","Y2016",3120.6,5030.5,1909.9,9.843903811,35.64,"Urban","San_Fran",-35.64
"BW_KS_KY.16e","BW_KS_KY","BATW","Y2016",2881.9,4979.3,2097.4,9.250693802,34.72,"Urban","San_Fran",-34.72
"BW_S_BGR.16a","BW_S_BGR","BATW","Y2016",2967.1,4877,1909.9,10.18329939,35.3,"Urban","San_Fran",-35.3
"BW_S_BGR.16b","BW_S_BGR","BATW","Y2016",2984.2,4757.6,1773.4,9.573958832,37.01,"Urban","San_Fran",-37.01
"BW_S_BGR.16c","BW_S_BGR","BATW","Y2016",2745.4,4774.7,2029.3,11.99451679,32.53,"Urban","San_Fran",-32.53
"BW_S_BGR.16d","BW_S_BGR","BATW","Y2016",2813.6,4979.3,2165.7,10.7797341,32.64,"Urban","San_Fran",-32.64
"BW_S_BGR.16e","BW_S_BGR","BATW","Y2016",2881.9,4877,1995.1,9.842519685,34.95,"Urban","San_Fran",-34.95
"BW_S_BGR.16f","BW_S_BGR","BATW","Y2016",3018.3,4689.4,1671.1,9.380863039,38.03,"Urban","San_Fran",-38.03
"BW_S_BGR.16g","BW_S_BGR","BATW","Y2016",2916,4808.8,1892.8,10.0050025,35.62,"Urban","San_Fran",-35.62
"BW_S_BGR.16i","BW_S_BGR","BATW","Y2016",2813.6,4774.7,1961.1,9.905894007,35.16,"Urban","San_Fran",-35.16
"BW_S_BGR.16j","BW_S_BGR","BATW","Y2016",2762.5,4791.7,2029.2,9.797517962,34.72,"Urban","San_Fran",-34.72
"BW_S_KYW.16a","BW_S_KYW","BATW","Y2016",3103.5,4877,1773.5,9.124087591,37.46,"Urban","San_Fran",-37.46
"BW_S_KYW.16b","BW_S_KYW","BATW","Y2016",3052.4,4757.6,1705.2,9.246417013,37.89,"Urban","San_Fran",-37.89
"BW_S_KYW.16d","BW_S_KYW","BATW","Y2016",3240,4996.3,1756.3,10.19367992,36.53,"Urban","San_Fran",-36.53
"BW_S_MGM.16d","BW_S_MGM","BATW","Y2016",3120.6,5098.7,1978.1,9.737098345,35.2,"Urban","San_Fran",-35.2
"BW_S_MGM.16e","BW_S_MGM","BATW","Y2016",3069.4,4945.2,1875.8,8.038585209,37.72,"Urban","San_Fran",-37.72
"BW_S_MGM.16f","BW_S_MGM","BATW","Y2016",3018.3,5030.5,2012.2,8.605851979,36.05,"Urban","San_Fran",-36.05
"BW_S_MGM.16i","BW_S_MGM","BATW","Y2016",3086.5,4842.9,1756.4,8.410428932,38.31,"Urban","San_Fran",-38.31
"BW_S_OGY.16a","BW_S_OGY","BATW","Y2016",3052.4,5013.4,1961,9.950248756,35.12,"Urban","San_Fran",-35.12
"BW_S_OGY.16b","BW_S_OGY","BATW","Y2016",3035.3,5030.5,1995.2,10.13171226,34.66,"Urban","San_Fran",-34.66
"BW_S_OGY.16c","BW_S_OGY","BATW","Y2016",3103.5,4979.3,1875.8,9.986019573,35.77,"Urban","San_Fran",-35.77
"BW_S_OGY.16d","BW_S_OGY","BATW","Y2016",3052.4,4945.2,1892.8,9.957679861,35.66,"Urban","San_Fran",-35.66
"BW_S_OGY.16e","BW_S_OGY","BATW","Y2016",3069.4,4996.3,1926.9,10.02204851,35.32,"Urban","San_Fran",-35.32
"BW_S_OGY.16f","BW_S_OGY","BATW","Y2016",3052.4,4979.3,1926.9,10.02204851,35.32,"Urban","San_Fran",-35.32
"BW_S_OGY.16g","BW_S_OGY","BATW","Y2016",3001.2,4911.1,1909.9,10.17552786,35.31,"Urban","San_Fran",-35.31
"BW_S_OGY.16h","BW_S_OGY","BATW","Y2016",3103.5,5047.5,1944,10.02204851,35.19,"Urban","San_Fran",-35.19
"BW_S_OGY.16i","BW_S_OGY","BATW","Y2016",3069.4,4962.2,1892.8,9.809691976,35.81,"Urban","San_Fran",-35.81
"BW_S_OGY.16j","BW_S_OGY","BATW","Y2016",3103.5,4979.3,1875.8,10.11378003,35.64,"Urban","San_Fran",-35.64
"BW_S_YOO.16a","BW_S_YOO","BATW","Y2016",2967.1,5030.5,2063.4,10.50972149,33.74,"Urban","San_Fran",-33.74
"BW_S_YOO.16b","BW_S_YOO","BATW","Y2016",2916,4859.9,1943.9,10.41016032,34.8,"Urban","San_Fran",-34.8
"BW_S_YOO.16c","BW_S_YOO","BATW","Y2016",2847.7,4774.7,1927,10.2124183,35.13,"Urban","San_Fran",-35.13
"BW_S_YOO.16d","BW_S_YOO","BATW","Y2016",2830.7,4808.8,1978.1,10.31565917,34.62,"Urban","San_Fran",-34.62
"BW_S_YOO.16e","BW_S_YOO","BATW","Y2016",2745.4,4877,2131.6,10.31778787,33.38,"Urban","San_Fran",-33.38
"BW_S_YOO.16f","BW_S_YOO","BATW","Y2016",2813.6,4842.9,2029.3,9.818360334,34.7,"Urban","San_Fran",-34.7
"BW_S_YOO.16g","BW_S_YOO","BATW","Y2016",2687.7,4865.1,2177.4,10.12914662,33.2,"Urban","San_Fran",-33.2
"BW_S_YOO.16h","BW_S_YOO","BATW","Y2016",2823.8,4865.1,2041.3,10.06711409,34.36,"Urban","San_Fran",-34.36
"BW_S_YOO.16i","BW_S_YOO","BATW","Y2016",2891.9,4916.2,2024.3,9.993337775,34.57,"Urban","San_Fran",-34.57
"BW_S_YOO.16j","BW_S_YOO","BATW","Y2016",2925.9,4967.2,2041.3,9.652509653,34.77,"Urban","San_Fran",-34.77
"BW_WS_KG.16a","BW_WS_KG","BATW","Y2016",2660.2,4740.6,2080.4,13.68523949,30.42,"Urban","San_Fran",-30.42
"BW_WS_KG.16b","BW_WS_KG","BATW","Y2016",2626.1,4757.6,2131.5,13.72279945,29.97,"Urban","San_Fran",-29.97
"BW_WS_KG.16c","BW_WS_KG","BATW","Y2016",2711.3,4655.3,1944,13.93034826,31.28,"Urban","San_Fran",-31.28
"BW_WS_KG.16d","BW_WS_KG","BATW","Y2016",2728.4,4689.4,1961,13.744355,31.33,"Urban","San_Fran",-31.33
"BW_WS_KG.16e","BW_WS_KG","BATW","Y2016",2728.4,4689.4,1961,13.83125864,31.24,"Urban","San_Fran",-31.24
"BW_WS_KG.16f","BW_WS_KG","BATW","Y2016",2728.4,4621.2,1892.8,13.77952756,31.84,"Urban","San_Fran",-31.84
"BW_WS_KG.16g","BW_WS_KG","BATW","Y2016",3001.2,5064.6,2063.4,9.029345372,35.22,"Urban","San_Fran",-35.22
"BW_WS_KG.16h","BW_WS_KG","BATW","Y2016",3052.4,4791.7,1739.3,8.676789588,38.18,"Urban","San_Fran",-38.18
"BW_WS_KG.16i","BW_WS_KG","BATW","Y2016",2950.1,5081.6,2131.5,8.880994671,34.82,"Urban","San_Fran",-34.82
"BW_WS_KG.16j","BW_WS_KG","BATW","Y2016",3086.5,4808.8,1722.3,9.332711153,37.66,"Urban","San_Fran",-37.66
"BW_YS_YW.16a","BW_YS_YW","FWSC","Y2016",2796.6,5286.2,2489.6,9.571667863,31.24,"Urban","San_Fran",-31.24
"BW_YS_YW.16b","BW_YS_YW","FWSC","Y2016",2762.5,4877,2114.5,9.84445757,33.99,"Urban","San_Fran",-33.99
"BW_YS_YW.16c","BW_YS_YW","FWSC","Y2016",2967.1,4945.2,1978.1,9.369875849,35.56,"Urban","San_Fran",-35.56
"BW_YS_YW.16d","BW_YS_YW","FWSC","Y2016",2847.7,4894,2046.3,9.372071228,35.01,"Urban","San_Fran",-35.01
"BW_YS_YW.16f","BW_YS_YW","FWSC","Y2016",2864.8,4894,2029.2,8.166598612,36.35,"Urban","San_Fran",-36.35
"BW_YS_YW.16g","BW_YS_YW","FWSC","Y2016",2745.4,4894,2148.6,9.56480153,33.99,"Urban","San_Fran",-33.99
"BW_YS_YW.16h","BW_YS_YW","FWSC","Y2016",2796.6,4911.1,2114.5,9.518370455,34.32,"Urban","San_Fran",-34.32
"BW_YS_YW.16i","BW_YS_YW","FWSC","Y2016",2916,4945.2,2029.2,9.103322713,35.42,"Urban","San_Fran",-35.42
"BW_YS_YW.16j","BW_YS_YW","FWSC","Y2016",2898.9,4842.9,1944,8.880994671,36.33,"Urban","San_Fran",-36.33
"BW1_16.16a","BW1_16","BATW","Y2016",2711.3,4553,1841.7,9.347541597,36.69,"Urban","San_Fran",-36.69
"BW1_16.16b","BW1_16","BATW","Y2016",2677.2,4553,1875.8,9.233610342,36.52,"Urban","San_Fran",-36.52
