"","Region","year.val","OBA_Weight","OBA_type","BAND","channel","OBA_width","Frequency","L_spec_raw","L_spec_cond","L_spec","LA_spec","LZ_spec"
"606","Rural","Y2020","A Weighting","MaxSpectra",40,"BN16","OCT3",40,37.8621,"GOOD",37.862,37.862,72.462
"607","Rural","Y2020","A Weighting","MaxSpectra",400,"BN26","OCT3",400,37.9906,"GOOD",37.99,37.99,42.79
"608","Rural","Y2020","A Weighting","MaxSpectra",4000,"B12","OCT1",4000,50.1151,"GOOD",50.1145,50.1145,49.1145
"609","Rural","Y2020","A Weighting","MaxSpectra",4000,"BN36","OCT3",4000,46.0326,"GOOD",46.032,46.032,45.032
"610","Rural","Y2020","A Weighting","MaxSpectra",50,"BN17","OCT3",50,39.0501,"GOOD",39.0501,39.0501,69.2501
"611","Rural","Y2020","A Weighting","MaxSpectra",500,"B9","OCT1",500,43.8717,"GOOD",43.8712,43.8712,47.0712
"612","Rural","Y2020","A Weighting","MaxSpectra",500,"BN27","OCT3",500,39.3212,"GOOD",39.3206,39.3206,42.5206
"613","Rural","Y2020","A Weighting","MaxSpectra",5000,"BN37","OCT3",5000,44.1978,"GOOD",44.1969,44.1969,43.6969
"614","Rural","Y2020","A Weighting","MaxSpectra",6.3,"BN8","OCT3",6.3,3.8247,"GOOD",3.807,3.807,89.107
"615","Rural","Y2020","A Weighting","MaxSpectra",63,"B6","OCT1",63,44.8429,"GOOD",44.8428,44.8428,71.0428
"616","Rural","Y2020","A Weighting","MaxSpectra",63,"BN18","OCT3",63,39.7782,"GOOD",39.7782,39.7782,65.9782
"617","Rural","Y2020","A Weighting","MaxSpectra",630,"BN28","OCT3",630,40.0603,"GOOD",40.0597,40.0597,41.9597
"618","Rural","Y2020","A Weighting","MaxSpectra",6300,"BN38","OCT3",6300,37.9367,"GOOD",37.9323,37.9323,38.0323
"619","Rural","Y2020","A Weighting","MaxSpectra",8,"B3","OCT1",8,16.9317,"GOOD",16.9284,16.9284,94.7284
"620","Rural","Y2020","A Weighting","MaxSpectra",8,"BN9","OCT3",8,10.853,"GOOD",10.8486,10.8486,88.6486
"621","Rural","Y2020","A Weighting","MaxSpectra",80,"BN19","OCT3",80,40.2853,"GOOD",40.2852,40.2852,62.7852
"622","Rural","Y2020","A Weighting","MaxSpectra",800,"BN29","OCT3",800,41.7452,"GOOD",41.7448,41.7448,42.5448
"623","Rural","Y2020","A Weighting","MaxSpectra",8000,"B13","OCT1",8000,41.4765,"GOOD",41.4708,41.4708,42.5708
"624","Rural","Y2020","A Weighting","MaxSpectra",8000,"BN39","OCT3",8000,35.8013,"GOOD",35.7941,35.7941,36.8941
"625","Rural","Y2020","A Weighting","MinSpectra",10,"BN10","OCT3",10,-28.19,"OMIT",-48.19,-48.19,22.21
"626","Rural","Y2020","A Weighting","MinSpectra",100,"BN20","OCT3",100,10.8846,"GOOD",10.8244,10.8244,29.9244
"627","Rural","Y2020","A Weighting","MinSpectra",1000,"B10","OCT1",1000,29.4438,"GOOD",29.4149,29.4149,29.4149
"628","Rural","Y2020","A Weighting","MinSpectra",1000,"BN30","OCT3",1000,24.0111,"GOOD",23.9791,23.9791,23.9791
"629","Rural","Y2020","A Weighting","MinSpectra",10000,"BN40","OCT3",10000,4.3166,"OMIT",-15.6834,-15.6834,-13.1834
"630","Rural","Y2020","A Weighting","MinSpectra",12.5,"BN11","OCT3",12.5,-27.2024,"OMIT",-47.2024,-47.2024,16.1976
"631","Rural","Y2020","A Weighting","MinSpectra",125,"B7","OCT1",125,18.3367,"GOOD",18.2932,18.2932,34.3932
"632","Rural","Y2020","A Weighting","MinSpectra",125,"BN21","OCT3",125,11.745,"GOOD",11.6828,11.6828,27.7828
"633","Rural","Y2020","A Weighting","MinSpectra",1250,"BN31","OCT3",1250,22.5436,"GOOD",22.4887,22.4887,21.8887
"634","Rural","Y2020","A Weighting","MinSpectra",12500,"BN41","OCT3",12500,3.6397,"OMIT",-16.3603,-16.3603,-12.0603
"635","Rural","Y2020","A Weighting","MinSpectra",16,"B4","OCT1",16,-13.1648,"OMIT",-33.1648,-33.1648,23.5352
"636","Rural","Y2020","A Weighting","MinSpectra",16,"BN12","OCT3",16,-23.4781,"OMIT",-43.4781,-43.4781,13.2219
"637","Rural","Y2020","A Weighting","MinSpectra",160,"BN22","OCT3",160,12.1755,"GOOD",12.1018,12.1018,25.5018
"638","Rural","Y2020","A Weighting","MinSpectra",1600,"BN32","OCT3",1600,20.6692,"GOOD",20.5685,20.5685,19.5685
"639","Rural","Y2020","A Weighting","MinSpectra",16000,"B14","OCT1",16000,11.0469,"POOR",-4.5041,-4.5041,2.0959
"640","Rural","Y2020","A Weighting","MinSpectra",16000,"BN42","OCT3",16000,6.9941,"POOR",-0.0565,-0.0565,6.5435
"641","Rural","Y2020","A Weighting","MinSpectra",20,"BN13","OCT3",20,-16.9627,"OMIT",-36.9627,-36.9627,13.5373
"642","Rural","Y2020","A Weighting","MinSpectra",200,"BN23","OCT3",200,13.5147,"GOOD",13.4427,13.4427,24.3427
"643","Rural","Y2020","A Weighting","MinSpectra",2000,"B11","OCT1",2000,24.3756,"GOOD",24.2204,24.2204,23.0204
"644","Rural","Y2020","A Weighting","MinSpectra",2000,"BN33","OCT3",2000,18.9442,"GOOD",18.7594,18.7594,17.5594
"645","Rural","Y2020","A Weighting","MinSpectra",20000,"BN43","OCT3",20000,4.4033,"OMIT",-15.5967,-15.5967,-6.2967
"646","Rural","Y2020","A Weighting","MinSpectra",25,"BN14","OCT3",25,-10.8461,"FAIR",-13.5588,-13.5588,31.1412
"647","Rural","Y2020","A Weighting","MinSpectra",250,"B8","OCT1",250,21.8331,"GOOD",21.7911,21.7911,30.3911
"648","Rural","Y2020","A Weighting","MinSpectra",250,"BN24","OCT3",250,14.7769,"GOOD",14.7088,14.7088,23.3088
"649","Rural","Y2020","A Weighting","MinSpectra",2500,"BN34","OCT3",2500,17.0807,"GOOD",16.7414,16.7414,15.4414
"650","Rural","Y2020","A Weighting","MinSpectra",31.5,"B5","OCT1",31.5,2.1612,"GOOD",1.7523,1.7523,41.1523
"651","Rural","Y2020","A Weighting","MinSpectra",31.5,"BN15","OCT3",31.5,-5.868,"FAIR",-6.7677,-6.7677,32.6323
"652","Rural","Y2020","A Weighting","MinSpectra",315,"BN25","OCT3",315,17.3903,"GOOD",17.3398,17.3398,23.9398
"653","Rural","Y2020","A Weighting","MinSpectra",3150,"BN35","OCT3",3150,14.281,"FAIR",13.4611,13.4611,12.2611
"654","Rural","Y2020","A Weighting","MinSpectra",40,"BN16","OCT3",40,-1.1648,"GOOD",-1.5277,-1.5277,33.0723
"655","Rural","Y2020","A Weighting","MinSpectra",400,"BN26","OCT3",400,21.2158,"GOOD",21.1873,21.1873,25.9873
"656","Rural","Y2020","A Weighting","MinSpectra",4000,"B12","OCT1",4000,18.6041,"FAIR",17.5612,17.5612,16.5612
"657","Rural","Y2020","A Weighting","MinSpectra",4000,"BN36","OCT3",4000,12.9512,"FAIR",11.6187,11.6187,10.6187
"658","Rural","Y2020","A Weighting","MinSpectra",50,"BN17","OCT3",50,2.9574,"GOOD",2.7835,2.7835,32.9835
"659","Rural","Y2020","A Weighting","MinSpectra",500,"B9","OCT1",500,29.1192,"GOOD",29.1024,29.1024,32.3024
"660","Rural","Y2020","A Weighting","MinSpectra",500,"BN27","OCT3",500,23.4247,"GOOD",23.4036,23.4036,26.6036
"661","Rural","Y2020","A Weighting","MinSpectra",5000,"BN37","OCT3",5000,10.4041,"POOR",7.0983,7.0983,6.5983
"662","Rural","Y2020","A Weighting","MinSpectra",6.3,"BN8","OCT3",6.3,-30.067,"OMIT",-50.067,-50.067,35.233
"663","Rural","Y2020","A Weighting","MinSpectra",63,"B6","OCT1",63,13.4028,"GOOD",13.3415,13.3415,39.5415
"664","Rural","Y2020","A Weighting","MinSpectra",63,"BN18","OCT3",63,5.1613,"GOOD",5.0272,5.0272,31.2272
"665","Rural","Y2020","A Weighting","MinSpectra",630,"BN28","OCT3",630,24.7034,"GOOD",24.6841,24.6841,26.5841
"666","Rural","Y2020","A Weighting","MinSpectra",6300,"BN38","OCT3",6300,6.5051,"OMIT",-13.4949,-13.4949,-13.3949
"667","Rural","Y2020","A Weighting","MinSpectra",8,"B3","OCT1",8,-24.3345,"OMIT",-44.3345,-44.3345,33.4655
"668","Rural","Y2020","A Weighting","MinSpectra",8,"BN9","OCT3",8,-29.1683,"OMIT",-49.1683,-49.1683,28.6317
"669","Rural","Y2020","A Weighting","MinSpectra",80,"BN19","OCT3",80,7.9104,"GOOD",7.8186,7.8186,30.3186
"670","Rural","Y2020","A Weighting","MinSpectra",800,"BN29","OCT3",800,24.7228,"GOOD",24.6997,24.6997,25.4997
"671","Rural","Y2020","A Weighting","MinSpectra",8000,"B13","OCT1",8000,10.6476,"OMIT",-9.3524,-9.3524,-8.2524
"672","Rural","Y2020","A Weighting","MinSpectra",8000,"BN39","OCT3",8000,4.9093,"OMIT",-15.0907,-15.0907,-13.9908
"673","Rural","Y2020","A Weighting","OverallSpectra",10,"BN10","OCT3",10,-0.6505,"GOOD",-0.7277,-0.7277,69.6723
"674","Rural","Y2020","A Weighting","OverallSpectra",100,"BN20","OCT3",100,24.1801,"GOOD",24.1773,24.1773,43.2773
"675","Rural","Y2020","A Weighting","OverallSpectra",1000,"B10","OCT1",1000,35.4922,"GOOD",35.485,35.485,35.485
"676","Rural","Y2020","A Weighting","OverallSpectra",1000,"BN30","OCT3",1000,30.9873,"GOOD",30.9809,30.9809,30.9809
"677","Rural","Y2020","A Weighting","OverallSpectra",10000,"BN40","OCT3",10000,12.6913,"FAIR",11.0644,11.0644,13.5644
"678","Rural","Y2020","A Weighting","OverallSpectra",12.5,"BN11","OCT3",12.5,4.8333,"GOOD",4.8061,4.8061,68.2061
"679","Rural","Y2020","A Weighting","OverallSpectra",125,"B7","OCT1",125,28.3463,"GOOD",28.342,28.342,44.442
"680","Rural","Y2020","A Weighting","OverallSpectra",125,"BN21","OCT3",125,22.9758,"GOOD",22.9711,22.9711,39.0711
"681","Rural","Y2020","A Weighting","OverallSpectra",1250,"BN31","OCT3",1250,29.5772,"GOOD",29.5664,29.5664,28.9664
"682","Rural","Y2020","A Weighting","OverallSpectra",12500,"BN41","OCT3",12500,7.7586,"POOR",-1.0033,-1.0033,3.2967
"683","Rural","Y2020","A Weighting","OverallSpectra",16,"B4","OCT1",16,15.5356,"GOOD",15.5267,15.5267,72.2267
"684","Rural","Y2020","A Weighting","OverallSpectra",16,"BN12","OCT3",16,9.3003,"GOOD",9.288,9.288,65.988
"685","Rural","Y2020","A Weighting","OverallSpectra",160,"BN22","OCT3",160,23.344,"GOOD",23.3385,23.3385,36.7385
"686","Rural","Y2020","A Weighting","OverallSpectra",1600,"BN32","OCT3",1600,28.3908,"GOOD",28.3739,28.3739,27.3739
"687","Rural","Y2020","A Weighting","OverallSpectra",16000,"B14","OCT1",16000,13.059,"POOR",8.951,8.951,15.551
"688","Rural","Y2020","A Weighting","OverallSpectra",16000,"BN42","OCT3",16000,10.0165,"FAIR",7.796,7.796,14.396
"689","Rural","Y2020","A Weighting","OverallSpectra",20,"BN13","OCT3",20,13.4751,"GOOD",13.4692,13.4692,63.9692
"690","Rural","Y2020","A Weighting","OverallSpectra",200,"BN23","OCT3",200,24.1734,"GOOD",24.1672,24.1672,35.0672
"691","Rural","Y2020","A Weighting","OverallSpectra",2000,"B11","OCT1",2000,31.7841,"GOOD",31.7563,31.7563,30.5563
"692","Rural","Y2020","A Weighting","OverallSpectra",2000,"BN33","OCT3",2000,26.7587,"GOOD",26.7287,26.7287,25.5287
"693","Rural","Y2020","A Weighting","OverallSpectra",20000,"BN43","OCT3",20000,6.3292,"POOR",1.0435,1.0435,10.3435
"694","Rural","Y2020","A Weighting","OverallSpectra",25,"BN14","OCT3",25,16.5669,"GOOD",16.5633,16.5633,61.2633
"695","Rural","Y2020","A Weighting","OverallSpectra",250,"B8","OCT1",250,29.6018,"GOOD",29.5948,29.5948,38.1948
"696","Rural","Y2020","A Weighting","OverallSpectra",250,"BN24","OCT3",250,24.3146,"GOOD",24.3071,24.3071,32.9071
"697","Rural","Y2020","A Weighting","OverallSpectra",2500,"BN34","OCT3",2500,25.2217,"GOOD",25.1713,25.1713,23.8713
"698","Rural","Y2020","A Weighting","OverallSpectra",31.5,"B5","OCT1",31.5,22.4378,"GOOD",22.4341,22.4341,61.8341
"699","Rural","Y2020","A Weighting","OverallSpectra",31.5,"BN15","OCT3",31.5,17.5029,"GOOD",17.4992,17.4992,56.8992
"700","Rural","Y2020","A Weighting","OverallSpectra",315,"BN25","OCT3",315,25.8925,"GOOD",25.8854,25.8854,32.4854
"701","Rural","Y2020","A Weighting","OverallSpectra",3150,"BN35","OCT3",3150,24.9649,"GOOD",24.9006,24.9006,23.7006
"702","Rural","Y2020","A Weighting","OverallSpectra",40,"BN16","OCT3",40,19.8336,"GOOD",19.8308,19.8308,54.4308
"703","Rural","Y2020","A Weighting","OverallSpectra",400,"BN26","OCT3",400,28.3439,"GOOD",28.3384,28.3384,33.1384
"704","Rural","Y2020","A Weighting","OverallSpectra",4000,"B12","OCT1",4000,30.5255,"GOOD",30.4656,30.4656,29.4656
"705","Rural","Y2020","A Weighting","OverallSpectra",4000,"BN36","OCT3",4000,26.0194,"GOOD",25.9624,25.9624,24.9624
"706","Rural","Y2020","A Weighting","OverallSpectra",50,"BN17","OCT3",50,22.019,"GOOD",22.0169,22.0169,52.2169
"707","Rural","Y2020","A Weighting","OverallSpectra",500,"B9","OCT1",500,34.9365,"GOOD",34.9322,34.9322,38.1322
"708","Rural","Y2020","A Weighting","OverallSpectra",500,"BN27","OCT3",500,30.0095,"GOOD",30.0049,30.0049,33.2049
"709","Rural","Y2020","A Weighting","OverallSpectra",5000,"BN37","OCT3",5000,25.4704,"GOOD",25.3977,25.3977,24.8977
"710","Rural","Y2020","A Weighting","OverallSpectra",6.3,"BN8","OCT3",6.3,-11.6408,"FAIR",-12.3145,-12.3145,72.9855
"711","Rural","Y2020","A Weighting","OverallSpectra",63,"B6","OCT1",63,27.115,"GOOD",27.1124,27.1124,53.3124
"712","Rural","Y2020","A Weighting","OverallSpectra",63,"BN18","OCT3",63,23.1342,"GOOD",23.1321,23.1321,49.3321
"713","Rural","Y2020","A Weighting","OverallSpectra",630,"BN28","OCT3",630,30.6337,"GOOD",30.6287,30.6287,32.5287
"714","Rural","Y2020","A Weighting","OverallSpectra",6300,"BN38","OCT3",6300,19.3972,"GOOD",19.0751,19.0751,19.1751
"715","Rural","Y2020","A Weighting","OverallSpectra",8,"B3","OCT1",8,0.8741,"GOOD",0.7412,0.7412,78.5412
"716","Rural","Y2020","A Weighting","OverallSpectra",8,"BN9","OCT3",8,-5.3288,"GOOD",-5.512,-5.512,72.288
"717","Rural","Y2020","A Weighting","OverallSpectra",80,"BN19","OCT3",80,22.8197,"GOOD",22.8168,22.8168,45.3168
"718","Rural","Y2020","A Weighting","OverallSpectra",800,"BN29","OCT3",800,30.7377,"GOOD",30.7319,30.7319,31.5319
"719","Rural","Y2020","A Weighting","OverallSpectra",8000,"B13","OCT1",8000,22.3882,"GOOD",21.8957,21.8957,22.9957
"720","Rural","Y2020","A Weighting","OverallSpectra",8000,"BN39","OCT3",8000,14.5261,"FAIR",13.4404,13.4404,14.5404
"721","Urban","Y2016","Z Weighting","LAF_spec_10.00",10,"BN10","OCT3",10,61.3237,"GOOD",61.3208,-9.0792,61.3208
"722","Urban","Y2016","Z Weighting","LAF_spec_10.00",100,"BN20","OCT3",100,56.4907,"GOOD",56.4867,37.3867,56.4867
"723","Urban","Y2016","Z Weighting","LAF_spec_10.00",1000,"BN30","OCT3",1000,44.0439,"FAIR",43.9321,43.9321,43.9321
"724","Urban","Y2016","Z Weighting","LAF_spec_10.00",10000,"BN40","OCT3",10000,35.2509,"OMIT",15.2509,12.7509,15.2509
"725","Urban","Y2016","Z Weighting","LAF_spec_10.00",12.5,"BN11","OCT3",12.5,61.2286,"GOOD",61.2257,-2.1743,61.2257
"726","Urban","Y2016","Z Weighting","LAF_spec_10.00",125,"BN21","OCT3",125,53.8795,"GOOD",53.8728,37.7728,53.8728
"727","Urban","Y2016","Z Weighting","LAF_spec_10.00",1250,"BN31","OCT3",1250,42.4047,"GOOD",42.2021,42.8021,42.2021
"728","Urban","Y2016","Z Weighting","LAF_spec_10.00",12500,"BN41","OCT3",12500,35.3126,"OMIT",15.3126,11.0126,15.3126
"729","Urban","Y2016","Z Weighting","LAF_spec_10.00",16,"BN12","OCT3",16,61.1685,"GOOD",61.167,4.467,61.167
"730","Urban","Y2016","Z Weighting","LAF_spec_10.00",160,"BN22","OCT3",160,51.1659,"GOOD",51.1514,37.7514,51.1514
"731","Urban","Y2016","Z Weighting","LAF_spec_10.00",1600,"BN32","OCT3",1600,40.8001,"FAIR",40.4661,41.4661,40.4661
"732","Urban","Y2016","Z Weighting","LAF_spec_10.00",16000,"BN42","OCT3",16000,38.2818,"OMIT",18.2818,11.6818,18.2818
"733","Urban","Y2016","Z Weighting","LAF_spec_10.00",20,"BN13","OCT3",20,59.9562,"GOOD",59.9528,9.4528,59.9528
"734","Urban","Y2016","Z Weighting","LAF_spec_10.00",200,"BN23","OCT3",200,49.9345,"GOOD",49.9134,39.0134,49.9134
"735","Urban","Y2016","Z Weighting","LAF_spec_10.00",2000,"BN33","OCT3",2000,39.3329,"FAIR",38.7952,39.9952,38.7952
"736","Urban","Y2016","Z Weighting","LAF_spec_10.00",20000,"BN43","OCT3",20000,41.6682,"POOR",29.6586,20.3586,29.6586
"737","Urban","Y2016","Z Weighting","LAF_spec_10.00",25,"BN14","OCT3",25,60.4298,"GOOD",60.4279,15.7279,60.4279
"738","Urban","Y2016","Z Weighting","LAF_spec_10.00",250,"BN24","OCT3",250,48.3018,"GOOD",48.2518,39.6518,48.2518
"739","Urban","Y2016","Z Weighting","LAF_spec_10.00",2500,"BN34","OCT3",2500,38.4621,"FAIR",37.6048,38.9048,37.6048
"740","Urban","Y2016","Z Weighting","LAF_spec_10.00",31.5,"BN15","OCT3",31.5,60.5581,"GOOD",60.5559,21.1559,60.5559
"741","Urban","Y2016","Z Weighting","LAF_spec_10.00",315,"BN25","OCT3",315,45.8796,"GOOD",45.8132,39.2132,45.8132
"742","Urban","Y2016","Z Weighting","LAF_spec_10.00",3150,"BN35","OCT3",3150,39.8907,"FAIR",39.102,40.302,39.102
"743","Urban","Y2016","Z Weighting","LAF_spec_10.00",40,"BN16","OCT3",40,60.5386,"GOOD",60.5367,25.9367,60.5367
"744","Urban","Y2016","Z Weighting","LAF_spec_10.00",400,"BN26","OCT3",400,44.7485,"GOOD",44.6716,39.8716,44.6716
"745","Urban","Y2016","Z Weighting","LAF_spec_10.00",4000,"BN36","OCT3",4000,41.5229,"FAIR",40.85,41.85,40.85
"746","Urban","Y2016","Z Weighting","LAF_spec_10.00",50,"BN17","OCT3",50,60.0611,"GOOD",60.0592,29.8592,60.0592
"747","Urban","Y2016","Z Weighting","LAF_spec_10.00",500,"BN27","OCT3",500,44.7881,"GOOD",44.7137,41.5137,44.7137
"748","Urban","Y2016","Z Weighting","LAF_spec_10.00",5000,"BN37","OCT3",5000,38.3597,"FAIR",36.1994,36.6994,36.1994
"749","Urban","Y2016","Z Weighting","LAF_spec_10.00",6.3,"BN8","OCT3",6.3,64.1172,"GOOD",64.1159,-21.1841,64.1159
"750","Urban","Y2016","Z Weighting","LAF_spec_10.00",63,"BN18","OCT3",63,59.8898,"GOOD",59.8876,33.6876,59.8876
"751","Urban","Y2016","Z Weighting","LAF_spec_10.00",630,"BN28","OCT3",630,45.3577,"GOOD",45.2939,43.3939,45.2939
"752","Urban","Y2016","Z Weighting","LAF_spec_10.00",6300,"BN38","OCT3",6300,35.3831,"POOR",23.5197,23.4197,23.5197
"753","Urban","Y2016","Z Weighting","LAF_spec_10.00",8,"BN9","OCT3",8,62.2225,"GOOD",62.2209,-15.5791,62.2209
"754","Urban","Y2016","Z Weighting","LAF_spec_10.00",80,"BN19","OCT3",80,58.7073,"GOOD",58.7043,36.2043,58.7043
"755","Urban","Y2016","Z Weighting","LAF_spec_10.00",800,"BN29","OCT3",800,45.0754,"GOOD",44.9953,44.1953,44.9953
"756","Urban","Y2016","Z Weighting","LAF_spec_10.00",8000,"BN39","OCT3",8000,35.071,"OMIT",15.071,13.971,15.071
"757","Urban","Y2016","Z Weighting","LAF_spec_33.30",10,"BN10","OCT3",10,56.6724,"GOOD",56.6639,-13.7361,56.6639
"758","Urban","Y2016","Z Weighting","LAF_spec_33.30",100,"BN20","OCT3",100,53.7721,"GOOD",53.7645,34.6645,53.7645
"759","Urban","Y2016","Z Weighting","LAF_spec_33.30",1000,"BN30","OCT3",1000,41.8419,"FAIR",41.6548,41.6548,41.6548
"760","Urban","Y2016","Z Weighting","LAF_spec_33.30",10000,"BN40","OCT3",10000,35.0001,"OMIT",15.0001,12.5001,15.0001
"761","Urban","Y2016","Z Weighting","LAF_spec_33.30",12.5,"BN11","OCT3",12.5,57.419,"GOOD",57.4121,-5.9879,57.4121
"762","Urban","Y2016","Z Weighting","LAF_spec_33.30",125,"BN21","OCT3",125,50.9249,"GOOD",50.9116,34.8116,50.9116
"763","Urban","Y2016","Z Weighting","LAF_spec_33.30",1250,"BN31","OCT3",1250,39.7347,"FAIR",39.3522,39.9522,39.3522
"764","Urban","Y2016","Z Weighting","LAF_spec_33.30",12500,"BN41","OCT3",12500,35.1397,"OMIT",15.1397,10.8397,15.1397
"765","Urban","Y2016","Z Weighting","LAF_spec_33.30",16,"BN12","OCT3",16,57.6437,"GOOD",57.6402,0.9402,57.6402
"766","Urban","Y2016","Z Weighting","LAF_spec_33.30",160,"BN22","OCT3",160,48.2464,"GOOD",48.218,34.818,48.218
"767","Urban","Y2016","Z Weighting","LAF_spec_33.30",1600,"BN32","OCT3",1600,38.31,"FAIR",37.6985,38.6985,37.6985
"768","Urban","Y2016","Z Weighting","LAF_spec_33.30",16000,"BN42","OCT3",16000,38.1303,"OMIT",18.1303,11.5303,18.1303
"769","Urban","Y2016","Z Weighting","LAF_spec_33.30",20,"BN13","OCT3",20,56.8159,"GOOD",56.8089,6.3089,56.8089
"770","Urban","Y2016","Z Weighting","LAF_spec_33.30",200,"BN23","OCT3",200,46.7905,"GOOD",46.7469,35.8469,46.7469
"771","Urban","Y2016","Z Weighting","LAF_spec_33.30",2000,"BN33","OCT3",2000,36.9773,"FAIR",36.0064,37.2064,36.0064
"772","Urban","Y2016","Z Weighting","LAF_spec_33.30",20000,"BN43","OCT3",20000,41.5539,"POOR",27.3475,18.0475,27.3475
"773","Urban","Y2016","Z Weighting","LAF_spec_33.30",25,"BN14","OCT3",25,57.5003,"GOOD",57.4965,12.7965,57.4965
"774","Urban","Y2016","Z Weighting","LAF_spec_33.30",250,"BN24","OCT3",250,45.0884,"GOOD",44.983,36.383,44.983
"775","Urban","Y2016","Z Weighting","LAF_spec_33.30",2500,"BN34","OCT3",2500,36.1588,"FAIR",34.5819,35.8819,34.5819
"776","Urban","Y2016","Z Weighting","LAF_spec_33.30",31.5,"BN15","OCT3",31.5,57.7835,"GOOD",57.7793,18.3793,57.7793
"777","Urban","Y2016","Z Weighting","LAF_spec_33.30",315,"BN25","OCT3",315,42.7053,"GOOD",42.5663,35.9663,42.5663
"778","Urban","Y2016","Z Weighting","LAF_spec_33.30",3150,"BN35","OCT3",3150,36.3214,"FAIR",34.261,35.461,34.261
"779","Urban","Y2016","Z Weighting","LAF_spec_33.30",40,"BN16","OCT3",40,57.6499,"GOOD",57.6463,23.0463,57.6463
"780","Urban","Y2016","Z Weighting","LAF_spec_33.30",400,"BN26","OCT3",400,41.7624,"FAIR",41.6081,36.8081,41.6081
"781","Urban","Y2016","Z Weighting","LAF_spec_33.30",4000,"BN36","OCT3",4000,36.1729,"FAIR",33.2315,34.2315,33.2315
"782","Urban","Y2016","Z Weighting","LAF_spec_33.30",50,"BN17","OCT3",50,57.5503,"GOOD",57.5469,27.3469,57.5469
"783","Urban","Y2016","Z Weighting","LAF_spec_33.30",500,"BN27","OCT3",500,41.8691,"FAIR",41.7221,38.5221,41.7221
"784","Urban","Y2016","Z Weighting","LAF_spec_33.30",5000,"BN37","OCT3",5000,34.6377,"POOR",23.4819,23.9819,23.4819
"785","Urban","Y2016","Z Weighting","LAF_spec_33.30",6.3,"BN8","OCT3",6.3,57.7822,"GOOD",57.7767,-27.5233,57.7767
"786","Urban","Y2016","Z Weighting","LAF_spec_33.30",63,"BN18","OCT3",63,57.0257,"GOOD",57.0215,30.8215,57.0215
"787","Urban","Y2016","Z Weighting","LAF_spec_33.30",630,"BN28","OCT3",630,42.5885,"GOOD",42.4671,40.5671,42.4671
"788","Urban","Y2016","Z Weighting","LAF_spec_33.30",6300,"BN38","OCT3",6300,34.1823,"OMIT",14.1823,14.0823,14.1823
"789","Urban","Y2016","Z Weighting","LAF_spec_33.30",8,"BN9","OCT3",8,56.7902,"GOOD",56.7846,-21.0154,56.7846
"790","Urban","Y2016","Z Weighting","LAF_spec_33.30",80,"BN19","OCT3",80,55.9342,"GOOD",55.9287,33.4287,55.9287
"791","Urban","Y2016","Z Weighting","LAF_spec_33.30",800,"BN29","OCT3",800,42.3819,"GOOD",42.2318,41.4318,42.2318
"792","Urban","Y2016","Z Weighting","LAF_spec_33.30",8000,"BN39","OCT3",8000,34.5501,"OMIT",14.5501,13.4501,14.5501
"793","Urban","Y2016","Z Weighting","LAF_spec_5.00",10,"BN10","OCT3",10,63.5737,"GOOD",63.572,-6.828,63.572
"794","Urban","Y2016","Z Weighting","LAF_spec_5.00",100,"BN20","OCT3",100,57.9043,"GOOD",57.9014,38.8014,57.9014
"795","Urban","Y2016","Z Weighting","LAF_spec_5.00",1000,"BN30","OCT3",1000,46.122,"GOOD",46.0531,46.0531,46.0531
"796","Urban","Y2016","Z Weighting","LAF_spec_5.00",10000,"BN40","OCT3",10000,35.4538,"OMIT",15.4538,12.9538,15.4538
"797","Urban","Y2016","Z Weighting","LAF_spec_5.00",12.5,"BN11","OCT3",12.5,62.9593,"GOOD",62.9573,-0.4427,62.9573
"798","Urban","Y2016","Z Weighting","LAF_spec_5.00",125,"BN21","OCT3",125,55.0907,"GOOD",55.0856,38.9856,55.0856
"799","Urban","Y2016","Z Weighting","LAF_spec_5.00",1250,"BN31","OCT3",1250,44.9025,"GOOD",44.7896,45.3896,44.7896
"800","Urban","Y2016","Z Weighting","LAF_spec_5.00",12500,"BN41","OCT3",12500,35.3978,"OMIT",15.3978,11.0978,15.3978
"801","Urban","Y2016","Z Weighting","LAF_spec_5.00",16,"BN12","OCT3",16,62.7559,"GOOD",62.7548,6.0548,62.7548
"802","Urban","Y2016","Z Weighting","LAF_spec_5.00",160,"BN22","OCT3",160,52.9012,"GOOD",52.8915,39.4915,52.8915
"803","Urban","Y2016","Z Weighting","LAF_spec_5.00",1600,"BN32","OCT3",1600,42.6365,"GOOD",42.4206,43.4206,42.4206
"804","Urban","Y2016","Z Weighting","LAF_spec_5.00",16000,"BN42","OCT3",16000,38.3481,"OMIT",18.3481,11.7481,18.3481
"805","Urban","Y2016","Z Weighting","LAF_spec_5.00",20,"BN13","OCT3",20,61.1571,"GOOD",61.1545,10.6545,61.1545
"806","Urban","Y2016","Z Weighting","LAF_spec_5.00",200,"BN23","OCT3",200,51.5934,"GOOD",51.579,40.679,51.579
"807","Urban","Y2016","Z Weighting","LAF_spec_5.00",2000,"BN33","OCT3",2000,40.7825,"FAIR",40.4042,41.6042,40.4042
"808","Urban","Y2016","Z Weighting","LAF_spec_5.00",20000,"BN43","OCT3",20000,41.7233,"POOR",30.4599,21.1599,30.4599
